latent_id,a,x,split
8419,75,57,test
8420,75,58,train
8421,75,59,train
8422,75,60,train
8423,75,61,test
8424,75,62,test
8425,75,63,train
8426,75,64,test
8427,75,65,train
8428,75,66,test
8429,75,67,train
8430,75,68,test
8431,75,69,test
8432,75,70,test
8433,75,71,test
8434,75,72,test
8435,75,73,train
8436,75,74,test
8437,75,75,test
8438,75,76,test
8439,75,77,train
8440,75,78,train
8441,75,79,test
8442,75,80,test
8443,75,81,test
8444,75,82,test
8445,75,83,test
8446,75,84,test
8447,75,85,test
8448,75,86,test
8449,75,87,test
8450,75,88,test
8451,75,89,test
8452,75,90,test
8453,75,91,test
8454,75,92,test
8455,75,93,test
8456,75,94,test
8457,75,95,train
8458,75,96,test
8459,75,97,test
8460,75,98,test
8461,75,99,test
8462,75,100,test
8463,75,101,test
8464,75,102,test
8465,75,103,train
8466,75,104,train
8467,75,105,test
8468,75,106,train
8469,75,107,test
8470,75,108,train
8471,75,109,train
8472,75,110,train
8473,75,111,train
8474,75,112,test
8475,76,0,test
8476,76,1,test
8477,76,2,train
8478,76,3,train
8479,76,4,test
8480,76,5,train
8481,76,6,train
8482,76,7,test
8483,76,8,test
8484,76,9,test
8485,76,10,train
8486,76,11,test
8487,76,12,test
8488,76,13,test
8489,76,14,test
8490,76,15,test
8491,76,16,test
8492,76,17,train
8493,76,18,train
8494,76,19,test
8495,76,20,train
8496,76,21,train
8497,76,22,train
8498,76,23,test
8499,76,24,test
8500,76,25,train
8501,76,26,test
8502,76,27,test
8503,76,28,test
8504,76,29,train
8505,76,30,test
8506,76,31,test
8507,76,32,test
8508,76,33,test
8509,76,34,train
8510,76,35,test
8511,76,36,train
8512,76,37,train
8513,76,38,train
8514,76,39,test
8515,76,40,test
8516,76,41,test
8517,76,42,test
8518,76,43,test
8519,76,44,test
8520,76,45,test
8521,76,46,test
8522,76,47,train
8523,76,48,test
8524,76,49,train
8525,76,50,test
8526,76,51,train
8527,76,52,train
8528,76,53,train
8529,76,54,test
8530,76,55,train
8531,76,56,test
8532,76,57,train
8533,76,58,train
8534,76,59,test
8535,76,60,train
8536,76,61,test
8537,76,62,test
8538,76,63,train
8539,76,64,test
8540,76,65,test
8541,76,66,test
8542,76,67,test
8543,76,68,test
8544,76,69,test
8545,76,70,test
8546,76,71,test
8547,76,72,train
8548,76,73,test
8549,76,74,test
8550,76,75,test
8551,76,76,train
8552,76,77,test
8553,76,78,test
8554,76,79,test
8555,76,80,test
8556,76,81,train
8557,76,82,test
8558,76,83,train
8559,76,84,train
8560,76,85,test
8561,76,86,test
8562,76,87,test
8563,76,88,test
8564,76,89,test
8565,76,90,test
8566,76,91,train
8567,76,92,train
8568,76,93,test
8569,76,94,test
8570,76,95,test
8571,76,96,test
8572,76,97,train
8573,76,98,test
8574,76,99,train
8575,76,100,train
8576,76,101,test
8577,76,102,test
8578,76,103,train
8579,76,104,train
8580,76,105,train
8581,76,106,test
8582,76,107,test
8583,76,108,test
8584,76,109,test
8585,76,110,test
8586,76,111,test
8587,76,112,test
8588,77,0,train
8589,77,1,test
8590,77,2,test
8591,77,3,test
8592,77,4,test
8593,77,5,train
8594,77,6,train
8595,77,7,test
8596,77,8,test
8597,77,9,test
8598,77,10,test
8599,77,11,test
8600,77,12,train
8601,77,13,test
8602,77,14,test
8603,77,15,train
8604,77,16,train
8605,77,17,test
8606,77,18,test
8607,77,19,test
8608,77,20,test
8609,77,21,test
8610,77,22,test
8611,77,23,test
8612,77,24,test
8613,77,25,test
8614,77,26,test
8615,77,27,train
8616,77,28,train
8617,77,29,test
8618,77,30,test
8619,77,31,test
8620,77,32,train
8621,77,33,train
8622,77,34,test
8623,77,35,test
8624,77,36,test
8625,77,37,test
8626,77,38,test
8627,77,39,test
8628,77,40,test
8629,77,41,train
8630,77,42,test
8631,77,43,train
8632,77,44,train
8633,77,45,test
8634,77,46,test
8635,77,47,test
8636,77,48,test
8637,77,49,test
8638,77,50,test
8639,77,51,test
8640,77,52,train
8641,77,53,test
8642,77,54,test
8643,77,55,test
8644,77,56,test
8645,77,57,test
8646,77,58,test
8647,77,59,test
8648,77,60,test
8649,77,61,test
8650,77,62,train
8651,77,63,train
8652,77,64,train
8653,77,65,test
8654,77,66,test
8655,77,67,test
8656,77,68,train
8657,77,69,test
8658,77,70,test
8659,77,71,train
8660,77,72,train
8661,77,73,test
8662,77,74,train
8663,77,75,test
8664,77,76,test
8665,77,77,train
8666,77,78,test
8667,77,79,train
8668,77,80,test
8669,77,81,test
8670,77,82,test
8671,77,83,test
8672,77,84,train
8673,77,85,test
8674,77,86,test
8675,77,87,test
8676,77,88,train
8677,77,89,test
8678,77,90,test
8679,77,91,test
8680,77,92,test
8681,77,93,test
8682,77,94,test
8683,77,95,test
8684,77,96,train
8685,77,97,train
8686,77,98,test
8687,77,99,test
8688,77,100,test
8689,77,101,test
8690,77,102,test
8691,77,103,test
8692,77,104,test
8693,77,105,test
8694,77,106,test
8695,77,107,train
8696,77,108,test
8697,77,109,test
8698,77,110,test
8699,77,111,train
8700,77,112,test
8701,78,0,test
8702,78,1,test
8703,78,2,train
8704,78,3,test
8705,78,4,train
8706,78,5,test
8707,78,6,train
8708,78,7,test
8709,78,8,test
8710,78,9,train
8711,78,10,test
8712,78,11,train
8713,78,12,test
8714,78,13,train
8715,78,14,test
8716,78,15,train
8717,78,16,train
8718,78,17,test
8719,78,18,test
8720,78,19,test
8721,78,20,test
8722,78,21,test
8723,78,22,train
8724,78,23,train
8725,78,24,test
8726,78,25,test
8727,78,26,test
8728,78,27,test
8729,78,28,train
8730,78,29,train
8731,78,30,train
8732,78,31,train
8733,78,32,test
8734,78,33,test
8735,78,34,train
8736,78,35,train
8737,78,36,test
8738,78,37,train
8739,78,38,test
8740,78,39,test
8741,78,40,train
8742,78,41,test
8743,78,42,test
8744,78,43,train
8745,78,44,test
8746,78,45,train
8747,78,46,test
8748,78,47,test
8749,78,48,test
8750,78,49,test
8751,78,50,test
8752,78,51,test
8753,78,52,train
8754,78,53,test
8755,78,54,test
8756,78,55,test
8757,78,56,test
8758,78,57,train
8759,78,58,test
8760,78,59,train
8761,78,60,test
8762,78,61,test
8763,78,62,test
8764,78,63,test
8765,78,64,train
8766,78,65,train
8767,78,66,test
8768,78,67,train
8769,78,68,train
8770,78,69,test
8771,78,70,train
8772,78,71,test
8773,78,72,test
8774,78,73,test
8775,78,74,test
8776,78,75,test
8777,78,76,test
8778,78,77,train
8779,78,78,test
8780,78,79,test
8781,78,80,train
8782,78,81,test
8783,78,82,test
8784,78,83,test
8785,78,84,test
8786,78,85,test
8787,78,86,test
8788,78,87,test
8789,78,88,train
8790,78,89,test
8791,78,90,test
8792,78,91,test
8793,78,92,test
8794,78,93,train
8795,78,94,test
8796,78,95,test
8797,78,96,test
8798,78,97,test
8799,78,98,test
8800,78,99,test
8801,78,100,train
8802,78,101,test
8803,78,102,train
8804,78,103,test
8805,78,104,train
8806,78,105,test
8807,78,106,test
8808,78,107,test
8809,78,108,train
8810,78,109,train
8811,78,110,test
8812,78,111,train
8813,78,112,test
8814,79,0,train
8815,79,1,test
8816,79,2,train
8817,79,3,test
8818,79,4,test
8819,79,5,test
8820,79,6,test
8821,79,7,test
8822,79,8,test
8823,79,9,test
8824,79,10,test
8825,79,11,test
8826,79,12,test
8827,79,13,test
8828,79,14,test
8829,79,15,test
8830,79,16,test
8831,79,17,train
8832,79,18,test
8833,79,19,test
8834,79,20,test
8835,79,21,test
8836,79,22,test
8837,79,23,test
8838,79,24,train
8839,79,25,test
8840,79,26,test
8841,79,27,train
8842,79,28,test
8843,79,29,test
8844,79,30,train
8845,79,31,train
8846,79,32,test
8847,79,33,test
8848,79,34,train
8849,79,35,test
8850,79,36,test
8851,79,37,train
8852,79,38,test
8853,79,39,train
8854,79,40,train
8855,79,41,train
8856,79,42,test
8857,79,43,test
8858,79,44,test
8859,79,45,train
8860,79,46,train
8861,79,47,train
8862,79,48,test
8863,79,49,test
8864,79,50,test
8865,79,51,train
8866,79,52,test
8867,79,53,test
8868,79,54,test
8869,79,55,test
8870,79,56,train
8871,79,57,test
8872,79,58,test
8873,79,59,test
8874,79,60,train
8875,79,61,test
8876,79,62,train
8877,79,63,train
8878,79,64,test
8879,79,65,train
8880,79,66,test
8881,79,67,test
8882,79,68,test
8883,79,69,test
8884,79,70,train
8885,79,71,train
8886,79,72,train
8887,79,73,test
8888,79,74,test
8889,79,75,test
8890,79,76,test
8891,79,77,test
8892,79,78,test
8893,79,79,test
8894,79,80,test
8895,79,81,test
8896,79,82,train
8897,79,83,test
8898,79,84,test
8899,79,85,test
8900,79,86,test
8901,79,87,test
8902,79,88,test
8903,79,89,test
8904,79,90,test
8905,79,91,train
8906,79,92,train
8907,79,93,test
8908,79,94,train
8909,79,95,train
8910,79,96,train
8911,79,97,train
8912,79,98,train
8913,79,99,train
8914,79,100,test
8915,79,101,test
8916,79,102,test
8917,79,103,test
8918,79,104,test
8919,79,105,test
8920,79,106,test
8921,79,107,test
8922,79,108,test
8923,79,109,train
8924,79,110,test
8925,79,111,test
8926,79,112,train
8927,80,0,test
8928,80,1,test
8929,80,2,train
8930,80,3,test
8931,80,4,test
8932,80,5,test
8933,80,6,train
8934,80,7,train
8935,80,8,test
8936,80,9,train
8937,80,10,test
8938,80,11,test
8939,80,12,test
8940,80,13,train
8941,80,14,test
8942,80,15,test
8943,80,16,train
8944,80,17,train
8945,80,18,test
8946,80,19,test
8947,80,20,test
8948,80,21,train
8949,80,22,test
8950,80,23,test
8951,80,24,test
8952,80,25,test
8953,80,26,test
8954,80,27,test
8955,80,28,test
8956,80,29,test
8957,80,30,test
8958,80,31,train
8959,80,32,train
8960,80,33,train
8961,80,34,train
8962,80,35,test
8963,80,36,train
8964,80,37,test
8965,80,38,train
8966,80,39,test
8967,80,40,test
8968,80,41,train
8969,80,42,test
8970,80,43,test
8971,80,44,train
8972,80,45,test
8973,80,46,test
8974,80,47,test
8975,80,48,test
8976,80,49,test
8977,80,50,test
8978,80,51,train
8979,80,52,train
8980,80,53,train
8981,80,54,test
8982,80,55,train
8983,80,56,test
8984,80,57,test
8985,80,58,test
8986,80,59,train
8987,80,60,test
8988,80,61,test
8989,80,62,test
8990,80,63,train
8991,80,64,test
8992,80,65,test
8993,80,66,train
8994,80,67,train
8995,80,68,test
8996,80,69,test
8997,80,70,train
8998,80,71,test
8999,80,72,train
9000,80,73,test
9001,80,74,test
9002,80,75,train
9003,80,76,train
9004,80,77,test
9005,80,78,test
9006,80,79,test
9007,80,80,test
9008,80,81,test
9009,80,82,test
9010,80,83,train
9011,80,84,test
9012,80,85,test
9013,80,86,test
9014,80,87,test
9015,80,88,train
9016,80,89,test
9017,80,90,test
9018,80,91,train
9019,80,92,train
9020,80,93,test
9021,80,94,test
9022,80,95,train
9023,80,96,train
9024,80,97,test
9025,80,98,train
9026,80,99,train
9027,80,100,test
9028,80,101,train
9029,80,102,test
9030,80,103,test
9031,80,104,test
9032,80,105,test
9033,80,106,test
9034,80,107,train
9035,80,108,test
9036,80,109,test
9037,80,110,train
9038,80,111,test
9039,80,112,train
9040,81,0,train
9041,81,1,train
9042,81,2,test
9043,81,3,test
9044,81,4,test
9045,81,5,test
9046,81,6,test
9047,81,7,train
9048,81,8,test
9049,81,9,test
9050,81,10,train
9051,81,11,train
9052,81,12,test
9053,81,13,test
9054,81,14,train
9055,81,15,test
9056,81,16,train
9057,81,17,test
9058,81,18,test
9059,81,19,test
9060,81,20,test
9061,81,21,test
9062,81,22,test
9063,81,23,test
9064,81,24,test
9065,81,25,test
9066,81,26,test
9067,81,27,train
9068,81,28,test
9069,81,29,test
9070,81,30,test
9071,81,31,test
9072,81,32,test
9073,81,33,test
9074,81,34,train
9075,81,35,test
9076,81,36,train
9077,81,37,test
9078,81,38,test
9079,81,39,test
9080,81,40,test
9081,81,41,test
9082,81,42,train
9083,81,43,test
9084,81,44,train
9085,81,45,test
9086,81,46,test
9087,81,47,test
9088,81,48,test
9089,81,49,test
9090,81,50,test
9091,81,51,test
9092,81,52,test
9093,81,53,test
9094,81,54,test
9095,81,55,test
9096,81,56,test
9097,81,57,train
9098,81,58,train
9099,81,59,test
9100,81,60,test
9101,81,61,test
9102,81,62,test
9103,81,63,train
9104,81,64,train
9105,81,65,test
9106,81,66,test
9107,81,67,test
9108,81,68,train
9109,81,69,test
9110,81,70,test
9111,81,71,test
9112,81,72,train
9113,81,73,test
9114,81,74,test
9115,81,75,test
9116,81,76,test
9117,81,77,test
9118,81,78,test
9119,81,79,train
9120,81,80,test
9121,81,81,test
9122,81,82,test
9123,81,83,train
9124,81,84,test
9125,81,85,test
9126,81,86,train
9127,81,87,test
9128,81,88,train
9129,81,89,test
9130,81,90,test
9131,81,91,test
9132,81,92,test
9133,81,93,train
9134,81,94,train
9135,81,95,test
9136,81,96,test
9137,81,97,test
9138,81,98,test
9139,81,99,test
9140,81,100,train
9141,81,101,test
9142,81,102,test
9143,81,103,test
9144,81,104,train
9145,81,105,test
9146,81,106,train
9147,81,107,train
9148,81,108,test
9149,81,109,test
9150,81,110,test
9151,81,111,train
9152,81,112,test
9153,82,0,test
9154,82,1,test
9155,82,2,test
9156,82,3,test
9157,82,4,test
9158,82,5,train
9159,82,6,test
9160,82,7,train
9161,82,8,test
9162,82,9,test
9163,82,10,test
9164,82,11,test
9165,82,12,train
9166,82,13,test
9167,82,14,test
9168,82,15,train
9169,82,16,test
9170,82,17,test
9171,82,18,test
9172,82,19,test
9173,82,20,test
9174,82,21,train
9175,82,22,test
9176,82,23,test
9177,82,24,test
9178,82,25,train
9179,82,26,test
9180,82,27,test
9181,82,28,test
9182,82,29,train
9183,82,30,test
9184,82,31,test
9185,82,32,train
9186,82,33,train
9187,82,34,train
9188,82,35,test
9189,82,36,test
9190,82,37,test
9191,82,38,train
9192,82,39,test
9193,82,40,test
9194,82,41,test
9195,82,42,test
9196,82,43,train
9197,82,44,test
9198,82,45,test
9199,82,46,train
9200,82,47,test
9201,82,48,test
9202,82,49,test
9203,82,50,train
9204,82,51,test
9205,82,52,test
9206,82,53,train
9207,82,54,train
9208,82,55,test
9209,82,56,test
9210,82,57,test
9211,82,58,train
9212,82,59,train
9213,82,60,test
9214,82,61,test
9215,82,62,train
9216,82,63,test
9217,82,64,test
9218,82,65,test
9219,82,66,train
9220,82,67,train
9221,82,68,test
9222,82,69,test
9223,82,70,test
9224,82,71,test
9225,82,72,test
9226,82,73,test
9227,82,74,test
9228,82,75,train
9229,82,76,train
9230,82,77,train
9231,82,78,test
9232,82,79,test
9233,82,80,train
9234,82,81,test
9235,82,82,test
9236,82,83,test
9237,82,84,train
9238,82,85,test
9239,82,86,test
9240,82,87,test
9241,82,88,test
9242,82,89,test
9243,82,90,test
9244,82,91,test
9245,82,92,test
9246,82,93,test
9247,82,94,train
9248,82,95,test
9249,82,96,test
9250,82,97,test
9251,82,98,train
9252,82,99,train
9253,82,100,train
9254,82,101,test
9255,82,102,train
9256,82,103,test
9257,82,104,test
9258,82,105,test
9259,82,106,test
9260,82,107,test
9261,82,108,train
9262,82,109,train
9263,82,110,test
9264,82,111,test
9265,82,112,test
9266,83,0,test
9267,83,1,test
9268,83,2,train
9269,83,3,train
9270,83,4,test
9271,83,5,train
9272,83,6,test
9273,83,7,test
9274,83,8,test
9275,83,9,test
9276,83,10,test
9277,83,11,train
9278,83,12,test
9279,83,13,train
9280,83,14,train
9281,83,15,train
9282,83,16,test
9283,83,17,test
9284,83,18,test
9285,83,19,test
9286,83,20,test
9287,83,21,train
9288,83,22,test
9289,83,23,train
9290,83,24,test
9291,83,25,train
9292,83,26,test
9293,83,27,test
9294,83,28,test
9295,83,29,test
9296,83,30,train
9297,83,31,train
9298,83,32,test
9299,83,33,test
9300,83,34,test
9301,83,35,test
9302,83,36,test
9303,83,37,test
9304,83,38,train
9305,83,39,test
9306,83,40,test
9307,83,41,train
9308,83,42,test
9309,83,43,test
9310,83,44,train
9311,83,45,test
9312,83,46,test
9313,83,47,train
9314,83,48,test
9315,83,49,test
9316,83,50,test
9317,83,51,test
9318,83,52,train
9319,83,53,test
9320,83,54,train
9321,83,55,train
9322,83,56,test
9323,83,57,train
9324,83,58,test
9325,83,59,test
9326,83,60,test
9327,83,61,test
9328,83,62,test
9329,83,63,train
9330,83,64,test
9331,83,65,test
9332,83,66,test
9333,83,67,test
9334,83,68,test
9335,83,69,test
9336,83,70,test
9337,83,71,test
9338,83,72,train
9339,83,73,train
9340,83,74,train
9341,83,75,train
9342,83,76,test
9343,83,77,test
9344,83,78,train
9345,83,79,test
9346,83,80,test
9347,83,81,test
9348,83,82,test
9349,83,83,test
9350,83,84,test
9351,83,85,test
9352,83,86,test
9353,83,87,train
9354,83,88,train
9355,83,89,test
9356,83,90,train
9357,83,91,test
9358,83,92,test
9359,83,93,train
9360,83,94,train
9361,83,95,train
9362,83,96,test
9363,83,97,train
9364,83,98,train
9365,83,99,test
9366,83,100,test
9367,83,101,test
9368,83,102,test
9369,83,103,train
9370,83,104,test
9371,83,105,train
9372,83,106,test
9373,83,107,test
9374,83,108,test
9375,83,109,train
9376,83,110,test
9377,83,111,train
9378,83,112,test
9379,84,0,test
9380,84,1,test
9381,84,2,train
9382,84,3,test
9383,84,4,test
9384,84,5,test
9385,84,6,train
9386,84,7,test
9387,84,8,train
9388,84,9,test
9389,84,10,test
9390,84,11,test
9391,84,12,test
9392,84,13,train
9393,84,14,train
9394,84,15,test
9395,84,16,test
9396,84,17,test
9397,84,18,test
9398,84,19,train
9399,84,20,train
9400,84,21,train
9401,84,22,train
9402,84,23,train
9403,84,24,test
9404,84,25,test
9405,84,26,test
9406,84,27,test
9407,84,28,test
9408,84,29,train
9409,84,30,train
9410,84,31,test
9411,84,32,test
9412,84,33,test
9413,84,34,test
9414,84,35,test
9415,84,36,test
9416,84,37,test
9417,84,38,test
9418,84,39,train
9419,84,40,test
9420,84,41,test
9421,84,42,test
9422,84,43,train
9423,84,44,test
9424,84,45,test
9425,84,46,test
9426,84,47,train
9427,84,48,test
9428,84,49,test
9429,84,50,test
9430,84,51,test
9431,84,52,test
9432,84,53,test
9433,84,54,test
9434,84,55,test
9435,84,56,test
9436,84,57,train
9437,84,58,test
9438,84,59,test
9439,84,60,test
9440,84,61,test
9441,84,62,test
9442,84,63,test
9443,84,64,train
9444,84,65,train
9445,84,66,test
9446,84,67,test
9447,84,68,train
9448,84,69,train
9449,84,70,test
9450,84,71,test
9451,84,72,test
9452,84,73,train
9453,84,74,test
9454,84,75,test
9455,84,76,test
9456,84,77,train
9457,84,78,train
9458,84,79,train
9459,84,80,test
9460,84,81,test
9461,84,82,test
